climbRate	Sgz	p	q	curPitch	curRoll	absRoll	diffClb	diffRollRate	diffDiffClb	SeTime1	SeTime2	SeTime3	SeTime4	SeTime5	SeTime6	SeTime7	SeTime8	SeTime9	SeTime10	SeTime11	SeTime12	SeTime13	SeTime14	diffSeTime1	diffSeTime2	diffSeTime3	diffSeTime4	diffSeTime5	diffSeTime6	diffSeTime7	diffSeTime8	diffSeTime9	diffSeTime10	diffSeTime11	diffSeTime12	diffSeTime13	diffSeTime14	alpha	Se	Goal	GoalDisc
365	-11	0.08	0.13	0.22	-1.4	-17	8	0.022	-1.8	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0011	<avg
-67	15	0.25	0.23	0.69	0.5	-15	-14	-0.006	-0.1	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.023	-0.0014	<avg
-203	13	0.19	0.23	0.82	0.7	-15	-15	-0.006	-0.1	0.021	0.023	0.023	0.024	0.024	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	-0.002	0	-0.002	0	0	0	0	0	0	0	0	0	0	0	0.6	0.023	-0.0017	<avg
-531	-9	-0.63	0.06	1.08	0.3	-16	-5	-0.032	2	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0008	>avg
-534	-18	-0.91	0.14	1.08	-0.6	-16	-2	-0.026	-0.4	0.017	0.017	0.017	0.017	0.017	0.018	0.018	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	-0.001	0	-0.001	0	-0.004	0	-0.001	0	0	0	0	0	0.6	0.021	-0.0004	>avg
-291	-34	-0.55	0.08	0.79	-2.3	-18	16	0.05	-3.1	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0	0	0	0	0	0	0	0	0	0	0	0	-0.001	0	0.5	0.018	-0.0009	<avg
-135	-37	-0.04	-0.03	0.63	-2.6	-19	19	0.05	0.2	0.022	0.022	0.022	0.022	0.022	0.02	0.02	0.02	0.02	0.018	0.018	0.018	0.018	0.018	0	0	0	0	0.002	0	0	0	0.002	0	0	0	0	0	0.5	0.018	-0.0012	<avg
2	-38	0.34	0.27	0.6	-2.4	-18	-4	0.016	-3.2	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.022	-0.0016	<avg
-420	-48	-0.1	0.3	1.03	-1.5	-17	-18	-0.022	-0.3	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.022	0.022	0.022	0.022	0.024	0	0	0	0	0	0	0	0	-0.002	0	0	0	-0.003	0	0.7	0.024	-0.0007	>avg
-377	-68	-0.11	0.04	0.87	-2.3	-18	14	0.031	-0.2	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0006	>avg
-351	-69	-0.05	0.05	0.85	-2.3	-18	13	0.031	-0.7	0.017	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	-0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0007	>avg
-158	-76	0.43	-0.24	0.63	-2	-18	18	0.026	3.4	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.016	-0.0012	<avg
409	-66	0.63	0.02	0.15	0.1	-16	8	-0.014	0.8	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.5	0.019	-0.0015	<avg
436	-58	0.48	0.08	0.17	0.7	-15	-2	-0.016	0.2	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0014	<avg
435	-57	0.46	0.07	0.16	0.8	-15	-1	-0.016	0.6	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.02	0.02	0.02	0.02	0.02	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0015	<avg
335	-43	-0.06	0.38	0.35	1.2	-15	-24	-0.027	-3.4	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0.024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7	0.024	-0.0013	<avg
-9	-39	-0.44	0.14	0.64	0.8	-15	-21	-0.021	0.9	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.021	0	0	0	0	0	0	0	0	0	0	0	0	-0.002	0	0.6	0.021	-0.001	<avg
-36	-40	-0.6	0.06	0.6	-0.1	-16	-3	0.007	0.5	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	-0.001	0	0.6	0.02	-0.0007	>avg
-77	-40	0.26	0.17	0.65	-1.1	-17	-6	0.022	0	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	-0.003	0	0	0	0	0	0.6	0.021	-0.001	<avg
-104	-42	0.43	-0.06	0.63	-0.9	-17	2	0.021	3.3	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0.002	0	0	0	0	0	0	0	0.6	0.019	-0.0015	<avg
-124	-47	-0.18	-0.07	0.63	0.6	-15	6	-0.025	3	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0007	>avg
198	-44	0.12	0.06	0.35	-0.6	-17	7	0.025	-0.2	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0012	<avg
105	-33	0.25	0.23	0.5	0.4	-16	-13	-0.011	0.2	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.022	0	0	0	0	0	0	0	0	0	0	0	0	-0.003	0	0.6	0.022	-0.0014	<avg
-52	-31	-0.17	0.18	0.64	0.6	-15	-12	-0.023	0.7	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0011	<avg
-174	-33	-0.42	0.2	0.75	0.3	-16	-12	-0.021	0.1	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.022	0.022	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0.001	0	0.001	0	-0.001	0	0	0	0.6	0.021	-0.0009	<avg
-287	-37	-0.5	0.36	0.89	-0.3	-16	-18	-0.001	-2.6	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.02	0.02	0.023	0.023	0.023	0.023	0.023	0	0	0	0	0	0	-0.002	0	-0.004	0	0	0	0	0	0.6	0.023	-0.0007	>avg
-116	-54	0.15	-0.12	0.6	-1.2	-17	12	0.022	1	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.016	-0.001	<avg
432	-44	0.49	0	0.1	0.2	-16	12	0	-0.1	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.019	0.019	0.018	0.018	0.018	0	0	0	0	0	0	0	0	0.001	0	0.001	0	0	0	0.5	0.018	-0.0014	<avg
211	-21	0.08	0.26	0.42	1.4	-15	-18	-0.023	-0.3	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.022	-0.0013	<avg
65	-19	-0.1	0.26	0.55	1.4	-15	-20	-0.023	0.1	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	-0.003	0	0	0	0	0	0	0	0.6	0.022	-0.0012	<avg
-45	-19	-0.23	0.26	0.65	1.3	-15	-19	-0.022	0	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.022	0	0	0	0	-0.001	0	0	0	0	0	0	0	-0.003	0	0.6	0.022	-0.0011	<avg
-153	-23	-0.43	0.11	0.69	0.6	-15	-4	-0.003	0.5	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.001	<avg
-185	-29	-0.41	0.01	0.69	-0.3	-16	3	0.006	1.9	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0007	>avg
-43	-34	0.08	0.1	0.57	-1.1	-17	4	0.023	-0.3	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.001	<avg
-155	-37	0.38	0.18	0.71	0.3	-16	-9	-0.003	-0.1	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0012	<avg
-221	-39	0.36	0.18	0.77	0.6	-15	-9	-0.004	-0.1	0.02	0.022	0.022	0.022	0.022	0.022	0.022	0.021	0.021	0.021	0.021	0.021	0.021	0.021	-0.003	0	0	0	0	0	0.001	0	0	0	0	0	0	0	0.6	0.021	-0.0014	<avg
-349	-45	0.27	0.3	0.93	1	-15	-19	-0.014	-2	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.018	0.018	0.02	0.02	0.022	0	0	0	0	0	0	0	0	-0.003	0	-0.003	0	-0.003	0	0.6	0.022	-0.0012	<avg
-164	-56	-0.17	-0.19	0.6	1	-15	20	-0.015	2.4	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.015	-0.0008	>avg
369	-51	-0.27	-0.13	0.11	0.4	-16	22	0.012	0.5	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.015	-0.0009	<avg
764	-10	0.11	0.27	-0.09	0.2	-16	-21	0.007	-1.8	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.022	-0.0011	<avg
590	5	0.19	0.25	0.05	0.3	-16	-15	0.006	-0.7	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0.001	0	0	0	0	0	0.6	0.022	-0.0012	<avg
-207	17	-0.18	0.2	0.76	0.5	-16	-10	-0.01	0.4	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0008	>avg
-246	-13	0.31	0.04	0.73	0.1	-16	7	0.015	0.2	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.018	-0.0012	<avg
-117	-20	0.35	0.08	0.63	1.4	-15	1	-0.013	0.3	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0015	<avg
-147	-26	-0.26	0.11	0.68	1.7	-14	-4	-0.031	0.3	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.02	-0.0006	>avg
-200	-32	-0.72	0.07	0.71	0.7	-15	-2	-0.004	0.7	0.017	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.018	0.018	0.019	0.001	0	-0.001	0	-0.001	0	-0.001	0	-0.001	0	-0.002	0	-0.002	0	0.5	0.019	-0.0005	>avg
-30	-35	-0.48	-0.08	0.48	-0.2	-16	22	0.03	-0.6	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.017	0.017	0.016	0	0	0	0	0	0	0	0	0	0	-0.001	0	0.001	0	0.5	0.016	-0.0008	>avg
175	-33	-0.08	-0.06	0.31	-0.5	-16	17	0.033	0.5	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.017	0.017	0.016	0.016	0.016	0	0	0	0	0	0	0	0	0.002	0	0	0	0	0	0.5	0.016	-0.0009	<avg
213	-17	0.35	0.18	0.37	0.3	-16	-8	0.006	-0.5	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0011	<avg
119	-14	0.41	0.17	0.45	0.7	-15	-9	0.004	-0.2	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0.001	0	0	0	0.6	0.02	-0.0012	<avg
-149	-14	0.26	0.07	0.7	1.4	-15	-14	-0.014	2.2	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0015	<avg
-363	-26	-0.41	0.17	0.9	1.3	-15	-10	-0.03	0.2	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.021	0	0	0	0	0	0	0	0	0	0	0	0	-0.003	0	0.6	0.021	-0.0008	>avg
-339	-34	-0.74	0.09	0.83	0.5	-15	3	-0.022	-0.7	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.018	0.018	0.019	0	0	0	0	0	0	0	0	-0.001	0	-0.002	0	-0.002	0	0.5	0.019	-0.0006	>avg
-250	-39	-0.58	-0.03	0.7	-0.2	-16	16	0.022	0.4	0.016	0.016	0.016	0.016	0.016	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	-0.001	0	0	0	-0.002	0	-0.001	0	-0.001	0	0	0	0	0	0.5	0.017	-0.0005	>avg
114	-42	0.02	-0.1	0.34	-0.9	-17	24	0.036	-0.4	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.015	-0.0012	<avg
455	-28	0.53	0.36	0.22	0.2	-16	-24	-0.014	-3.5	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.022	-0.0019	<avg
116	-19	0.25	0.31	0.5	0.9	-15	-20	-0.034	-0.5	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0.023	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	0.6	0.023	-0.0009	<avg
-286	-22	-0.6	0.08	0.86	0.6	-15	-24	-0.036	1.8	0.016	0.016	0.016	0.016	0.016	0.017	0.017	0.018	0.018	0.018	0.018	0.018	0.018	0.02	0	0	-0.001	0	-0.001	0	-0.002	0	-0.001	0	0	0	-0.003	0	0.6	0.02	-0.0006	>avg
128	-28	-0.11	-0.03	0.36	-1.2	-17	16	0.03	-0.2	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.018	0.018	0.017	0	0	0	0	0	0	0	0	0	0	0.001	0	0.001	0	0.5	0.017	-0.001	<avg
122	-19	0.41	0.18	0.45	-0.5	-16	-8	0.004	0.3	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0011	<avg
-8	-17	0.43	0.21	0.57	0.3	-16	-10	-0.008	-0.3	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0016	<avg
-176	-19	0.3	0.21	0.73	0.9	-15	-12	-0.013	-0.3	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.02	0.02	0.02	0.02	0.021	0	0	0	0	0	0	0	0	-0.002	0	-0.002	0	-0.002	0	0.6	0.021	-0.0015	<avg
-218	-23	0.01	0.05	0.71	1.1	-15	5	-0.035	1.1	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	-0.001	0	0	0	0	0	0.5	0.019	-0.0009	<avg
-185	-27	-0.35	0.06	0.69	0.8	-15	3	-0.027	0.4	0.017	0.017	0.017	0.017	0.017	0.018	0.018	0.018	0.018	0.018	0.018	0.019	0.019	0.019	0	0	0	0	-0.001	0	-0.001	0	-0.001	0	-0.001	0	0	0	0.5	0.019	-0.0008	>avg
146	-30	-0.05	0.07	0.36	-0.3	-16	12	0.018	-0.7	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.018	-0.0012	<avg
-99	-14	-0.31	0.16	0.64	-0.7	-17	-5	-0.004	0	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.001	<avg
-167	-18	-0.31	0.12	0.69	-1.3	-17	-3	0.011	0.6	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.0009	<avg
-174	-21	-0.17	0.14	0.7	-1.6	-17	-2	0.011	-0.1	0.017	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.02	0.02	0.02	-0.002	0	-0.001	0	0	0	0	0	0	0	-0.002	0	0	0	0.5	0.02	-0.0008	>avg
-76	-26	0.09	-0.04	0.55	-1.7	-18	13	0.019	1.6	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.017	-0.0011	<avg
222	-16	0.33	0.09	0.32	-0.4	-16	2	-0.004	0.1	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0013	<avg
82	-3	-0.18	0.17	0.48	0.3	-16	-8	-0.018	0.1	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.02	-0.001	<avg
-42	-3	-0.42	0.15	0.59	-0.4	-16	-7	-0.005	0.4	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	0.02	-0.001	0	0	0	0	0	0	0	0	0	-0.001	0	-0.001	0	0.6	0.02	-0.0008	>avg
63	-5	0.17	0.16	0.47	-1.2	-17	4	0.019	-1.7	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.019	-0.0011	<avg
-173	-5	0.3	0.2	0.73	0.2	-16	-12	-0.007	0.1	0.02	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	-0.002	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.001	<avg
-216	-7	0.28	0.2	0.77	0.4	-16	-12	-0.007	0	0.02	0.02	0.02	0.02	0.02	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	-0.001	0	-0.002	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0015	<avg
-464	-25	-0.21	0.17	0.99	0.8	-15	-10	-0.029	0.7	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	-0.003	0	0	0	0	0	0.6	0.021	-0.0008	>avg
-480	-38	-0.58	0.08	0.95	0.1	-16	5	-0.012	-1	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.016	0.018	0	0	0	0	0	0	0	0	0	0	-0.001	0	-0.003	0	0.5	0.018	-0.0007	>avg
159	-49	0.09	-0.13	0.29	-0.8	-17	24	0.024	0.3	0.016	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.015	0.001	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4	0.015	-0.0008	>avg
456	-43	0.36	-0.12	0.02	-0.6	-16	24	0.022	-0.1	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.018	0.018	0.016	0.016	0.015	0	0	0	0	0	0	0	0	0.001	0	0.002	0	0.001	0	0.4	0.015	-0.0012	<avg
541	-26	0.53	0.3	0.07	0.4	-16	-6	-0.014	-2.9	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.021	-0.0013	<avg
175	-11	0.16	0.26	0.45	1.3	-15	-23	-0.019	0.5	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0.022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6	0.022	-0.0008	>avg
-238	-14	-0.05	0.19	0.77	1.2	-15	-7	0.009	-0.9	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0.019	0.019	0.02	0	0	0	0	0	0	0	0	0	0	-0.002	0	-0.002	0	0.6	0.02	-0.001	<avg
-231	-18	0.09	0.04	0.7	1.2	-15	9	0.013	0.2	0.019	0.019	0.019	0.019	0.019	0.019	0.019	0.018	0.018	0.018	0.018	0.018	0.018	0.018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.018	-0.0011	<avg
445	-14	-0.37	-0.02	0.08	0.4	-16	12	-0.005	0	0.02	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.017	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0.017	-0.001	<avg
73	-83	-0.68	0.02	0.92	0.6	-17	12	0.004	0	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.037	0.037	0.036	0.036	0.036	0.036	0	0	0	0	0	-0.001	0	0.001	0	0.001	0	0	0	0	1	0.036	-0.0015	<avg
197	-76	-0.34	0.24	0.86	-0.7	-19	-3	0.017	-0.6	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0.04	-0.0014	<avg
205	-67	0.23	0.18	0.81	-0.9	-19	2	0.017	-0.4	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1	0.038	-0.0019	<avg
159	-55	0.34	0.22	0.88	0.4	-18	-5	-0.008	-0.1	0.036	0.037	0.037	0.037	0.037	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	0.039	-0.002	0	0	0	-0.002	0	0	0	0	0	0	0	0	0	1.1	0.039	-0.0021	<avg
164	-49	0.04	0.05	0.78	1	-17	7	-0.015	0.4	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.035	-0.002	<avg
283	-43	-0.21	0.07	0.65	0.8	-17	6	-0.01	0.1	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0.001	0	1	0.035	-0.0019	<avg
311	-40	-0.26	0.2	0.64	0.7	-17	2	-0.01	-1.2	0.04	0.04	0.04	0.039	0.039	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0.036	0	0	0.002	0	0.003	0	0	0	0	0	0	0	0	0	1	0.036	-0.0015	<avg
-119	-30	0.16	0.16	1.13	-0.3	-18	-5	0.01	0	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0.035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.035	-0.0016	<avg
-96	-35	0.31	0.08	1.04	0.3	-18	5	0.003	0.7	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.034	-0.0019	<avg
-41	-36	0.34	0.12	0.99	0.7	-17	3	0.001	-0.1	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.034	-0.0021	<avg
53	-36	-0.38	0.13	0.87	0.8	-17	2	-0.017	-0.2	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.033	-0.0016	<avg
101	-33	-0.54	0.2	0.81	-0.4	-18	2	0.009	-0.6	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0.034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.034	-0.0013	<avg
114	-22	0.43	0.2	0.79	-0.9	-19	-2	0.014	-0.2	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0.033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0.033	-0.0018	<avg
